Best model: model_fold_1_epoch_43
0.0, 0.0
0.0, 0.043478260869565216
0.0, 0.2608695652173913
0.029411764705882353, 0.2608695652173913
0.029411764705882353, 0.34782608695652173
0.058823529411764705, 0.34782608695652173
0.058823529411764705, 0.5217391304347826
0.11764705882352941, 0.5217391304347826
0.11764705882352941, 0.5652173913043478
0.14705882352941177, 0.5652173913043478
0.14705882352941177, 0.6086956521739131
0.17647058823529413, 0.6086956521739131
0.17647058823529413, 0.6521739130434783
0.20588235294117646, 0.6521739130434783
0.20588235294117646, 0.6956521739130435
0.3235294117647059, 0.6956521739130435
0.3235294117647059, 0.7391304347826086
0.4117647058823529, 0.7391304347826086
0.4117647058823529, 0.782608695652174
0.5588235294117647, 0.782608695652174
0.5588235294117647, 0.8260869565217391
0.5882352941176471, 0.8260869565217391
0.5882352941176471, 0.8695652173913043
0.7352941176470589, 0.8695652173913043
0.7352941176470589, 0.9130434782608695
0.9117647058823529, 0.9130434782608695
0.9117647058823529, 1.0
1.0, 1.0
